,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
22099,e4b717bf-fa9d-4c89-bbea-092c9bfb4f55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kece nie,, cma kdng frame parah bro wkwk, saran aj bosht nie game download data ny 8gb dan butuh sekirar 15gb memori 💀💀 kece",5,0,,2021-05-03 18:45:41,,,
22100,79ed21c8-bf87-4733-b5e4-7f5ad248f7e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Untuk semuanya the best cuman kadang2 masih lag tapi not bad kok Intinya the best dah game ini😚😚,5,0,3.7.0_14806628_14807925,2023-06-17 11:11:59,,,3.7.0_14806628_14807925
22101,38ca44b6-9b75-40ba-a08f-878fdbdeebbd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wkwwk hp gw kentang main game ini baru di mainin 2 menit udh anget 3 menit panas bjir ngabisin banyak batre ni wkwkwk tapi gpp game nya bagus.,5,0,1.4.1_2154667_2147343,2021-04-10 07:28:13,,,1.4.1_2154667_2147343
22102,d0177f9d-6420-4f38-aa2d-3ce82a963305,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gameplay nya bagus, cerita nya seru, charnya wangy wangy, tapi gacha gw jangan dikasih pity merah mulu dong hoyovers",5,0,2.6.0_6179196_6305792,2022-03-30 10:16:26,,,2.6.0_6179196_6305792
22103,9f3b8c2b-5662-4c7a-b02a-9d8f9246a362,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Min gimana cara mengembalikan akun setelah hanphone di reset? Login kembali malah mulai dari awal sedangkan server dan email sudah benar,3,0,1.0.0_1112729_1135452,2020-11-07 18:18:32,,,1.0.0_1112729_1135452
22104,df5b4adf-2362-4d3c-a530-b6d5386af023,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gamenya gabisa dibuka. penyimpanan penuh mulu, padahal punyaku masih bnyak penyimpanan",1,0,,2023-07-11 07:43:10,,,
22105,ceeea321-e318-4a20-b441-cc674f82c8ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya bagus tapi saya sangat kecewa karena selalu mendapatkan qiqi dan udah c6 😭,3,0,4.8.0_24603909_24822834,2024-08-28 13:42:54,,,4.8.0_24603909_24822834
22106,0efe5dad-33ee-4423-8845-47e2f8147561,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game seru tapi baru kali ini suara Paimn & Npc hilang (╥﹏╥) Batu cara mengatasi nya ka,5,0,,2023-06-16 17:15:16,,,
22107,0aaf3b2f-6c7e-4b68-8b11-6f1779d5c411,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat bagus, karakternya bagus, grafis bagus, banyak waifu wkwkwkk",5,1,3.7.0_14806628_14807925,2023-07-05 10:39:03,,,3.7.0_14806628_14807925
22108,90fcb020-4731-45ef-9de8-b86bff03fe6c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini game bagus banget, tpi storynya banyak banget mau muntah,sampai bosan",3,5,4.4.0_20481013_20559831,2024-02-10 07:26:45,,,4.4.0_20481013_20559831
22109,e8dd4499-8c3d-4b20-b8c6-ae0c46e765a5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya mntap lah saya download di hp Gaming saya behhh tanpa lag tanpa patah patah kedepannya update di perbesar lagi ya mihoyo,5,0,,2021-09-01 07:08:23,,,
22110,679b2aa2-bf7d-4426-a143-cbdc020341b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa mau download di lodingnya menghabiskan kuota sampe 15 gb. Kan merugikan org yg gak ada wifi apa lagi org yg pake baket di bawah 3gb tolong di permudahkan jangan besar besar gbnya gapa sama aja grafiknya dengan game sky.,3,1,2.7.0_6933856_6989239,2022-07-08 18:05:38,,,2.7.0_6933856_6989239
22111,e0a56d91-8b3e-40ef-b883-45014e22bfdf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game asu jembut jaran....pay to win susah bagi org f2p untuk dptkan item..masih bagus TOWER FANTASI semoga game ini punah secepatnya,1,0,,2022-09-14 16:12:42,,,
22112,3d923ffe-ccb1-478f-898b-4a154402a27d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terima kasih atas game yg luar biasa ini yg sdh menemani saya dri awal perilisan tapi maaf harus sya uninstall karena file game yg sdh berlebihan, thanks",5,0,1.0.0_1112729_1135452,2022-05-27 18:53:00,,,1.0.0_1112729_1135452
22113,87d01939-5604-440c-a8ac-dc47863bf0c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gamenya bagus, saran gw buat developer klo story yg udah lewat atau udh kita mainin mending nyedianin opsi hapus story biar gk makan size",4,0,,2021-03-17 06:48:34,,,
22114,0a387f10-9140-4051-a403-5035a496388e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mohon untuk grafik dibuat untuk hp menengah ke atas bukan hp kelas atas karena kebanyakan ora tidak mempunyai hp kelas atas,2,0,1.1.1_1437351_1398019,2020-11-17 17:33:15,,,1.1.1_1437351_1398019
22115,f5cb5d43-efc5-4c4a-9543-b82b747a8e0a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ni gem genshin bagus bat:D Tapi kadang"" agak kesel gara"" waktu ngegacha g dapat chr yg kita inginkan Tapi makasih ya mihoyo dh buat game sebagus ini :D",5,0,,2021-08-19 11:15:03,,,
22116,24cbff59-108d-43ff-bc10-4caa0e24e0ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Yg biasa main game SKY psti akan dibuat kagum dgn gme ini . Bukannya mau membanding2kan tp game ini menurut sya adalah versi terbaiknya 👍👍👍👍👍👍,5,0,1.0.0_1112729_1135452,2020-10-01 17:05:47,,,1.0.0_1112729_1135452
22117,67098589-bbde-4314-870f-a0c119d63a7b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game yg sangat bagus, tpi sayang ram nya banyak .. gak muat dihpku..😭",5,0,4.0.0_16983586_17100363,2023-09-27 12:51:32,,,4.0.0_16983586_17100363
22118,650c9e14-5e08-413e-a2bc-3f8ad7ec0d1b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Yg katanya menang top game googleplay dan playstore, penghasilan game gatcha terbanyak. Reward anniv kok ayam sayur yahahaha... White knight dan player sok sultannya bnyk yg pas gatcha ngemis2 keluar b5 sadar dlu bos! Gws buat lu2 pada, rodi tiap hari buat up character 10+jam gameplay muter2 map wkwkwk ... Ya tinggal tgg jam terbang aja kalian itu habis itu pensi.",1,0,,2021-09-29 10:11:37,"Terima kasih atas dukungan dan perhatian kalian kepada Genshin Impact. Kami akan terus memberikan konten game berkualitas kepada Traveler. Bila Traveler menemui masalah selama bertualang, Anda bisa memberikan masukan di dalam game untuk menghubungi kami kapan saja. Kami akan terus memperhatikan saran dan masukan tentang pengalaman bermain Traveler.",2021-10-22 09:17:53,
22119,719548a3-1084-4f9b-8836-b7f90d862d1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Boro² download game ini,,stengah mati login kagak mau,,udah pake email baru,, google,,FB, Tetap aja nggak mau🙄🙄",1,0,,2023-07-03 01:30:17,,,
22120,61177735-3482-4032-aba6-ef53b7242d8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game ini bagus kakak... Mengajarkan kita walaupun diusir dari rumah kita tetap bisa bertahan di alam liar 🌳🌳🌳,5,0,1.5.0_2574575_2578841,2021-04-28 09:09:55,,,1.5.0_2574575_2578841
22121,abf8dcaf-762c-4596-9eb3-6c51fa1dbad0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Knp di hape ku jd sering force close ya.. Pdhl dlu gak bgini.. Semenjak update 4.2 kyknya,4,0,,2024-01-11 19:05:16,,,
22122,c3062d9a-1e4d-4379-9d25-83d5b974da5e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kalian itu coba lah jangan terlalu banyak komen yang bikin rate ini game down emang nya kalian semua bisa bikin game sendiri udah mending diem dan main aja:v,5,0,2.3.0_4786731_4861639,2021-11-24 10:37:59,,,2.3.0_4786731_4861639
22123,8d693fdb-1aa7-428a-b5b2-0c9f2b0f2c1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya bagus bgt🤩 suka bgt sama game open world dan grafik yg bagus,5,0,4.1.0_18054760_18121248,2023-11-04 08:59:27,,,4.1.0_18054760_18121248
22124,0a7c53a6-bd2f-4269-acd2-46993d90e198,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nunggu 3 jam untuk main genshin ini woor ite banget fisual cerita karakter gila keren tapi masalanya saat gua gaca karakter nya perlu paay to wiin,5,0,,2023-12-26 12:30:44,,,
22125,77e859d9-da67-4301-a64e-d8a1ca4e8b60,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi terlalu banyak update padahal baru download udh saya update trus update di play store trus update lagi sebelum mulai gensin hadeh,3,0,,2023-09-27 12:14:02,,,
22126,92eaa85d-1622-4f73-afd6-6af96ed87adf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game yang bagus..., grafiknya hd juga..",5,0,4.1.0_18054760_18121248,2023-10-07 16:57:37,,,4.1.0_18054760_18121248
22127,5b6258f3-41d7-4831-bc89-5ec9b21325be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gw main di PC gamenya sih bagus tapi kalo sekalinya update langsung gweh im fine bejir,5,0,,2023-08-16 22:44:49,,,
22128,ee8a6835-17cd-402c-bc0e-1b0f1ef2d5e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus, Permainan Luar biasa, tolong dong yg rate mikir pakai otak game virtual gini ga berbayar kalian harusnya bersyukur",5,0,2.1.0_3981765_4073622,2021-09-30 06:33:36,,,2.1.0_3981765_4073622
22129,60c0428a-0147-481c-9dab-79654ff83bcd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Semakin mantep Update Sumeru. Semua dari update ini saya Suka Semua dari segi Design Charnya, Viewnya, Dan juga Story nya Epic PARAAHHH",5,0,3.1.0_10443587_10457664,2022-11-02 12:02:15,,,3.1.0_10443587_10457664
22130,e2b4d1ec-46b2-41aa-9c6c-b35e793977fa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Grafik Ok Texture Juga Ok,Tapi Sedikit Lag.Luarnya Kecil Tapi Dalamnya 13.GB Cok",5,0,,2022-06-01 09:25:42,,,
22131,7a88b29a-fafa-4e73-96f3-31d6df783c22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kurang fitur on mic hrsnya saat mabar, biar gk ngetik klo udh ditambah aku kasih bintang 5 dh",3,1,4.2.1_18831865_18963989,2023-12-11 11:12:42,,,4.2.1_18831865_18963989
22132,4d100449-352c-404c-b7fc-8388ff206579,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game nya cukup keren dan nggak bikin bosen, udah lumayan sih tapi sedikit berat aja :')",5,0,3.8.0_15672274_15939604,2023-07-17 00:33:46,,,3.8.0_15672274_15939604
22133,eaf474bd-267c-4189-86db-76cd2d381dee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus banget, tapi loading di emoticon nya abah zhongli di cepatin dong wkwkwk 😂😭",5,1,2.4.0_5199000_5224067,2022-02-16 09:40:11,,,2.4.0_5199000_5224067
22134,eb820bc8-afe4-4330-a8df-df038c993d12,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game Yang Satu ini Sangat Menarik untuk Dimainkan oleh para Gemes yang hobi nya Pertualang dijamin seru dan menyenangkan,5,1,3.4.0_12498014_12591909,2023-03-01 19:08:58,,,3.4.0_12498014_12591909
22135,4936f905-e8cf-4f47-b326-93d0ec7cb2b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gimana sih!!, masa saya lagi lawan boss malah ngeblink boss hal hasil darah nya ke reset, Sumpah buat gw kesel tolong dong di perbaiki gw sampe marah² woy",4,0,,2021-07-09 16:45:23,,,
22136,4c0f3833-05ae-4e16-b601-ca761f47ffbc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game ini memiliki cerita yang menarik. Namun kadang-kadang ada yang gak jelas,tapi pendapatanku lumayan gamenya •~•",3,1,1.5.0_2574575_2578841,2021-04-28 10:19:27,,,1.5.0_2574575_2578841
22137,69d8bae2-dc20-446d-b92e-c20684aa2ec6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya beserta storyline sangat seru tapi tolong... Untuk pihak Genshin tolong reduce penyimpananya,4,0,,2022-11-14 16:00:37,,,
22138,74eb6d0f-7bb1-4670-bbfb-82601df2066b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya Radak FrameDrop Di hp redmi note 10C walaupun udh Lowest setting tapi gpplah aku bisa mainin story dengan lancar ;),4,0,2.7.0_6933856_6989239,2022-07-11 18:49:30,,,2.7.0_6933856_6989239
22139,fb75a133-b25c-4697-83b3-6e36d58788c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong pengisian resin lebih dipercepat lagi, sekarang sudah banyak bos baru chara baru, mana fragile resin sya habis. Sekali domain 20 resin 160 resin: 8x domain itu pun kalau wangi arte, belum lagi talenta, ascend weapons. Sudah penuh pendiritaan syaa di teyvat ರ╭╮ರ",5,0,,2021-10-07 18:48:48,,,
22140,9dae8788-fc00-44c3-b683-783c59213426,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya bagus graficnya ok sekali saya sangat menyarankan game ini untuk yang menyukai advanture da storyline yanv bagus,5,0,2.6.0_6179196_6305792,2022-05-14 14:27:05,,,2.6.0_6179196_6305792
22141,d0ff656a-48a3-48c1-b4dd-990a7f459a6b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kok loding nya lama sih padahal digambar nya bagus oiya padahal kata sandi nya udah diisi ada tulisan kata sandi salah kok gitu sih aneh banget yaudah aku uninstal lagi nyebelin banget sih pokok nya kalian jangan donlowd ini ya kesel banget deh orang nya yang bikin gk diperbaiki mohon maaf atas pembicaraan .,1,0,,2021-12-03 12:09:56,"Kami mohon maaf atas ketidaknyamanan yang Anda alami Traveler! Kami akan terus berusaha untuk memberikan pengalaman bermain Genshin Impact yang terbaik! Kalau Anda mengalami kesulitan apa pun yang berhubungan dengan Genshin Impact, silakan hubungi kami melalui email atau Layanan Pelanggan untuk mendapatkan bantuan.",2021-12-06 10:53:20,
22142,3696dece-c1c5-4305-b9dc-f84b0eb7de31,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya bagus tapi setiap disesi sebuah cerita story kok agak macet2 ya Apa mungking hp gue😀,5,0,1.4.1_2154667_2147343,2021-09-29 15:46:40,,,1.4.1_2154667_2147343
22143,76828286-4a6e-411f-9475-78592c4feb82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"baguss bngtt, grafik nya gk main², hampir tiap hari main ini gara² seru",5,1,,2023-09-26 11:59:49,,,
22144,d2c0b36c-e0e0-4aed-afb6-0feedd116977,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya bagus cuman Masalah Misi Storm Terror masalah texture bugnya mohon segera diperbaiki,3,0,1.6.0_2961400_3070488,2021-07-21 16:10:55,,,1.6.0_2961400_3070488
22145,00b833d6-96b5-4bfa-8f99-85e58981e623,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kalian yang koar2 trus kasi bad rate gara2 hadiah anniv emang usah habis berapa duit sih? Kalian ribut gara2 alasan gak jelas. Kalau kalian ributnya gara2 minta reward anniv yg bagus, tuh B5 free Aloy nanti bakal dapat di 2.2. Gak sabar banget sih Kalau kalian dah habisin duit kyak Tony sampai 700jutaan trus protes ya wajar. Dasar aneh kalian",5,0,2.1.0_3981765_4073622,2021-09-29 08:55:43,,,2.1.0_3981765_4073622
22146,f5df2957-e0a5-4ab1-b595-14859b705454,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ghaca ampas primo juga pelit untuk apa kau pasang karakter baru kalau gak dapat bagus kau pasang aja mona keqing sama cici aja sekalian dari pada kau pasang karakter baru kalau masih gak dapet 🤬🤬🤬🤬🤬🤬🤬,1,0,4.4.0_20481013_20559831,2024-02-07 08:32:06,,,4.4.0_20481013_20559831
22147,96d8f4f5-fee3-47ea-8285-5215cfc5fe07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game ini bagus bet ap lagi grafik nya bisa dimainin dimana2 PC bisa di ipong bisa ps 4 bisa GG gua dukung 📈 biar naik deh,5,0,,2023-02-19 17:46:56,,,
22148,de0d95aa-b5e1-479e-b17a-654605181f0e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa ms sampai ke merah 250 ms, padahal signal jaringan bagus, sedang penuh kah server asia?",3,0,,2023-03-11 00:44:12,Mohon maaf sebesar-besarnya atas terganggunya pengalaman bermain Traveler. Silakan hubungi Layanan Pelanggan kami melalui pelaporan masukan dalam game atau email untuk mendapatkan bantuan tentang masalah ini.,2023-03-12 02:53:35,
22149,13c19a0a-446a-4270-b83b-b1da4b7dd41f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Knp ini G bisa login ke akun lama sering muncul ""terlalu banyak permintaan, silahkan coba lagi beberapa saat"" padahal dah nunggu 1 hari ttp g bisa",1,0,4.1.0_18054760_18121248,2023-10-01 18:38:38,,,4.1.0_18054760_18121248
22150,9b933118-7328-467f-b1f7-ab87d88fcc96,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Permainan yang sangat seru, apalgi saya sangat suka dengan game open world. Game ini sangat menantang, banyak keseruan saat memainkan game ini",5,0,1.6.0_2961400_3070488,2021-06-11 07:32:53,,,1.6.0_2961400_3070488
22151,7f214aa4-4401-4ad5-83f4-effa46c3dd72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tiba"" kluar dan g bisa masuk lagi..... next klo lancar sebulan kedepan naikin bintangnya deeh",1,0,4.0.0_16983586_17100363,2023-09-19 16:24:48,,,4.0.0_16983586_17100363
22152,c957039a-b92d-493c-88bc-ce30fe86b053,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game ny benar-benar bagus dari segi grafik dan juga alur cerita ny,5,1,4.3.0_19705728_19706476,2023-12-29 22:03:24,,,4.3.0_19705728_19706476
22153,bbcc0bbb-f39c-4fc2-bec6-f70397047837,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gue suka game walaupun ini lag yg banyak tapi game ini bagus dan bisa berteman yg lain-lain!!😲😲😲,5,1,3.7.0_14806628_14807925,2023-06-11 07:29:09,,,3.7.0_14806628_14807925
22154,d2b3e043-1e2a-495c-b214-47a3a75339a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak kali yang harus didownload kalo mau masuk kan ga enak main nya minimal 1 download aja dah cukup napa ini banyak kali dah naik turun naik turun ah,1,0,,2023-07-20 15:35:03,,,
22155,b846d446-7eda-47db-8aa5-fc0c77fa8d24,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gamenya sangat menghibur dan event nya bagus bagus semoga kedepannya di apdet lebih bagus lagi terima kasih genshine impect😁,5,1,2.2.0_4340077_4464168,2021-11-20 05:32:41,,,2.2.0_4340077_4464168
22156,306e9d2e-66e0-4e0c-bfa5-4ae45ffbd62b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gamenya bagus tpi klo dah dapat Chest atau primogem gk summon lgi Intinya gk Permanen lama"" Bisa jadi bosen nih",5,0,1.6.0_2961400_3070488,2021-07-16 10:51:49,,,1.6.0_2961400_3070488
